Performing system checks...

System check identified no issues (0 silenced).
December 09, 2024 - 23:01:58
Django version 4.2.16, using settings 'core.settings'
Starting development server at http://127.0.0.1:21503/
Quit the server with CTRL-BREAK.

[09/Dec/2024 23:01:59] "POST /QueryManager/ask-question HTTP/1.1" 302 0
[09/Dec/2024 23:02:00] "GET /QueryManager/ask-question HTTP/1.1" 200 6849
[09/Dec/2024 23:02:09] "GET /QueryManager/ask-question HTTP/1.1" 200 6734
[09/Dec/2024 23:18:21] "POST /QueryManager/ask-question HTTP/1.1" 302 0
[09/Dec/2024 23:18:21] "GET /QueryManager/ask-question HTTP/1.1" 200 6850
[09/Dec/2024 23:18:25] "GET /QueryManager/accounts/profile HTTP/1.1" 301 0
[09/Dec/2024 23:18:26] "GET /QueryManager/accounts/profile/ HTTP/1.1" 200 14670
[09/Dec/2024 23:18:31] "GET /QueryManager/ HTTP/1.1" 200 13852
[09/Dec/2024 23:18:39] "GET /QueryManager?page=2 HTTP/1.1" 301 0
[09/Dec/2024 23:18:39] "GET /QueryManager/?page=2 HTTP/1.1" 200 12176
[09/Dec/2024 23:18:42] "GET /QueryManager?page=1 HTTP/1.1" 301 0
[09/Dec/2024 23:18:42] "GET /QueryManager/?page=1 HTTP/1.1" 200 13852
[09/Dec/2024 23:18:53] "GET /QueryManager/ask-question HTTP/1.1" 200 6734
[09/Dec/2024 23:19:57] "POST /QueryManager/ask-question HTTP/1.1" 302 0
[09/Dec/2024 23:19:58] "GET /QueryManager/ask-question HTTP/1.1" 200 6850
[09/Dec/2024 23:20:00] "GET /QueryManager/ask-question HTTP/1.1" 200 6734
[09/Dec/2024 23:20:46] "POST /QueryManager/ask-question HTTP/1.1" 302 0
[09/Dec/2024 23:20:46] "GET /QueryManager/ask-question HTTP/1.1" 200 6850
[09/Dec/2024 23:21:37] "POST /QueryManager/ask-question HTTP/1.1" 302 0
[09/Dec/2024 23:21:37] "GET /QueryManager/ask-question HTTP/1.1" 200 6850
[09/Dec/2024 23:21:39] "GET /QueryManager/ HTTP/1.1" 200 14237
